time_ms,left_cmd_torque,right_cmd_torque,fl_vel,fr_vel,robot_vel
298,3.42921,-3.48835,1.94027,-1.94712,0.117442
299,3.42921,-3.48835,1.94113,-1.94793,0.117536
300,3.33731,-3.39671,1.94206,-1.9488,0.117625
301,3.33731,-3.39671,1.94134,-1.94804,0.117707
302,3.53736,-3.59758,1.94091,-1.94758,0.117771
303,3.53736,-3.59758,1.94436,-1.95102,0.117832
304,3.44547,-3.50596,1.94739,-1.95404,0.117918
305,3.44547,-3.50596,1.94842,-1.95507,0.118017
306,3.35634,-3.41711,1.94949,-1.95614,0.118113
307,3.35634,-3.41711,1.94896,-1.95561,0.118201
308,3.55961,-3.62117,1.9487,-1.95536,0.118274
309,3.55961,-3.62117,1.95238,-1.95905,0.118344
310,3.46075,-3.52259,1.95561,-1.96229,0.11844
311,3.46075,-3.52259,1.9567,-1.9634,0.118549
312,3.37435,-3.43645,1.95786,-1.96457,0.118655
313,3.37435,-3.43645,1.95746,-1.96419,0.118753
314,3.58087,-3.64372,1.95734,-1.96408,0.118835
315,3.58087,-3.64372,1.9612,-1.96797,0.118915
316,3.49417,-3.55727,1.96462,-1.97141,0.119021
317,3.49417,-3.55727,1.96611,-1.97292,0.119142
318,3.41007,-3.46382,1.96762,-1.97445,0.119261
319,3.41007,-3.46382,1.9676,-1.97427,0.119374
320,3.61947,-3.67414,1.96782,-1.97436,0.119472
321,3.61947,-3.67414,1.97206,-1.97851,0.119568
322,3.52535,-3.59,1.97582,-1.9822,0.119692
323,3.52535,-3.59,1.97751,-1.984,0.119831
324,3.44348,-3.50834,1.97922,-1.98581,0.119968
325,3.44348,-3.50834,1.97945,-1.98612,0.120099
326,3.65581,-3.72137,1.97991,-1.98667,0.120216
327,3.65581,-3.72137,1.98446,-1.99128,0.120333
328,3.56375,-3.62951,1.98851,-1.9954,0.120478
329,3.56375,-3.62951,1.99053,-1.99747,0.120638
330,3.48384,-3.5498,1.99257,-1.99955,0.120796
331,3.48384,-3.5498,1.99315,-2.00017,0.120949
332,3.69896,-3.7656,1.99396,-2.00102,0.121088
333,3.69896,-3.7656,1.99888,-2.00598,0.121227
334,3.60869,-3.67548,2.00331,-2.01044,0.121395
335,3.60869,-3.67548,2.00572,-2.01289,0.121579
336,3.53048,-3.58783,2.00814,-2.01532,0.121761
337,3.53048,-3.58783,2.00911,-2.01615,0.121938
338,3.74827,-3.80647,2.01031,-2.01722,0.122101
339,3.74827,-3.80647,2.01566,-2.02248,0.122264
340,3.65953,-3.72762,2.02049,-2.02723,0.122456
341,3.65953,-3.72762,2.02332,-2.03018,0.122664
342,3.57314,-3.64133,2.02614,-2.0331,0.122872
343,3.57314,-3.64133,2.02736,-2.0344,0.123075
344,3.79367,-3.8625,2.02882,-2.03593,0.123264
345,3.79367,-3.8625,2.03449,-2.04167,0.123453
